Date|Time|Symbol|Strike|Call_Put|Expiration|Alert_Type|Side|Vol|OI|Vol_OI_Ratio|Premium|OTM_Pct|Bid_Ask_Pct|Avg_Fill|Multileg_Vol
2026-03-11|10:56:30|HTGC|13.0|PUT|7/17/2026|Hot Contract|Ask|0|85|30.59|194K|10%|4/96|0.75|0%
2026-03-11|10:57:58|MRVL|92.0|CALL|4/10/2026|Interval (5 min)|Ask|0|45|22.76|532K|1%|0/100|5.20|0%
2026-03-11|10:57:59|MRVL|92.0|CALL|4/10/2026|Hot Contract|Ask|0|45|31.71|744K|1%|5/94|5.21|0%
2026-03-11|11:13:29|RIOT|14.5|CALL|4/2/2026|Interval (5 min)|Ask|0|56|26.66|203K|0%|0/100|1.36|0%
2026-03-11|11:13:31|RIOT|14.5|CALL|4/2/2026|Hot Contract|Ask|0|56|73.18|557K|0%|0/100|1.36|0%
2026-03-11|11:13:32|RIOT|14.5|CALL|4/2/2026|Hot Contract|Ask|0|56|73.18|557K|0%|0/100|1.36|0%
2026-03-11|11:25:51|ORCL|142.0|PUT|3/13/2026|Hot Contract|Ask|5|1048|4.99|103K|12%|20/78|0.20|5%
2026-03-11|11:42:08|NBIS|116.0|CALL|3/13/2026|Interval (5 min)|Ask|0|86|12.05|200K|4%|31/69|1.93|0%
2026-03-11|12:20:06|PBR|21.0|CALL|6/18/2026|Hot Contract|Ask|8|1353|1.86|173K|11%|21/70|0.69|8%
2026-03-11|12:37:10|PBR|20.0|CALL|6/18/2026|Interval (5 min)|Ask|0|4687|3.52|1.73M|5%|0/100|1.05|0%
2026-03-11|12:37:12|PBR|20.0|CALL|6/18/2026|Hot Contract|Ask|0|4687|3.88|1.9M|5%|1/99|1.04|0%
2026-03-11|12:37:12|PBR|20.0|CALL|6/18/2026|Hot Contract|Ask|0|4687|3.88|1.9M|5%|1/99|1.04|0%
2026-03-11|12:37:58|INTC|55.0|CALL|3/27/2026|Hot Contract|Ask|2|1660|2.41|231K|15%|11/85|0.58|2%
2026-03-11|12:38:12|MU|220.0|PUT|4/10/2026|Hot Contract|Ask|0|9|342.44|172K|48%|11/86|0.56|0%
2026-03-11|12:50:24|WDC|260.0|PUT|3/13/2026|Hot Contract|Ask|1|394|6.35|1.05M|3%|10/90|4.21|1%
2026-03-11|12:56:26|PATH|16.0|CALL|3/13/2026|Hot Contract|Ask|15|1305|11.75|197K|30%|27/71|0.13|15%
2026-03-11|12:57:36|CRM|192.5|CALL|3/13/2026|Interval (5 min)|Ask|0|311|3.22|419K||16/83|4.18|0%
2026-03-11|12:57:37|INTC|55.0|CALL|3/27/2026|Hot Contract|Ask|1|1660|6.15|592K|15%|7/91|0.58|1%
2026-03-11|12:57:41|EOSE|6.5|PUT|3/13/2026|Hot Contract|Ask|2|1232|3.64|100K||8/89|0.22|2%
2026-03-11|12:57:56|INTC|55.0|CALL|3/27/2026|Interval (5 min)|Ask|0|1660|3.62|349K|15%|4/95|0.58|0%
2026-03-11|12:59:06|U|21.0|CALL|3/13/2026|Hot Contract|Ask|0|4550|1.69|218K|5%|5/93|0.28|0%
2026-03-12|06:35:09|LWLG|7.0|CALL|3/20/2026|Hot Contract|Ask|0|1358|1.85|112K|6%|1/99|0.45|0%
2026-03-12|06:42:19|WDAY|145.0|CALL|4/17/2026|Hot Contract|Ask|0|363|2.15|546K|3%|0/100|7.00|0%
2026-03-12|06:42:23|WDAY|145.0|CALL|4/17/2026|Interval (5 min)|Ask|0|363|2.78|706K|3%|0/100|7.00|0%
2026-03-12|06:43:40|DOW|42.5|CALL|5/15/2026|Interval (5 min)|Ask|0|700|2.77|215K|18%|0/100|1.11|0%
2026-03-12|06:43:42|DOW|42.5|CALL|5/15/2026|Hot Contract|Ask|0|700|6.30|494K|18%|0/100|1.12|0%
2026-03-12|06:45:28|SOC|25.0|CALL|4/17/2026|Hot Contract|Ask|0|473|5.37|171K|53%|16/70|0.67|0%
2026-03-12|06:46:58|DOW|42.5|CALL|5/15/2026|Hot Contract|Ask|0|700|6.37|500K|17%|1/99|1.12|0%
2026-03-12|06:53:46|BA|185.0|PUT|4/17/2026|Interval (5 min)|Ask|0|253|4.05|280K|11%|0/100|2.73|0%
2026-03-12|06:56:53|CRS|410.0|CALL|4/17/2026|Hot Contract|Ask|0|105|4.76|850K|5%|0/100|17.00|0%
2026-03-12|06:59:03|GOOG|315.0|CALL|3/27/2026|Interval (5 min)|Ask|0|735|2.97|763K|4%|0/95|3.50|0%
2026-03-12|06:59:04|GOOG|315.0|CALL|3/27/2026|Hot Contract|Ask|0|735|3.00|773K|4%|1/94|3.50|0%
2026-03-12|06:59:18|GOOG|315.0|CALL|3/27/2026|Hot Contract|Ask|0|735|5.79|1.49M|4%|1/96|3.50|0%
2026-03-12|07:02:48|BE|162.5|CALL|3/13/2026|Interval (5 min)|Ask|0|626|1.64|370K|2%|0/100|3.60|0%
2026-03-12|07:03:45|AA|61.0|PUT|3/20/2026|Interval (5 min)|Ask|0|423|3.66|218K|6%|3/93|1.41|0%
2026-03-12|07:11:45|UAMY|10.5|CALL|3/20/2026|Hot Contract|Ask|1|1621|1.57|214K|2%|19/79|0.84|1%
2026-03-12|07:11:50|UAMY|10.5|CALL|3/20/2026|Interval (5 min)|Ask|0|1621|1.51|211K|1%|23/75|0.86|0%
2026-03-12|07:12:00|AMD|192.5|PUT|3/13/2026|Hot Contract|Ask|3|3767|1.50|462K|4%|23/72|0.82|3%
2026-03-12|07:12:47|UAMY|10.5|CALL|3/20/2026|Hot Contract|Ask|0|1621|3.54|500K|1%|18/80|0.87|0%
2026-03-12|07:15:23|GOOGL|302.5|CALL|3/20/2026|Interval (5 min)|Ask|0|647|1.57|727K||0/100|7.15|0%
2026-03-12|07:15:29|GOOGL|302.5|CALL|3/20/2026|Hot Contract|Ask|0|647|2.36|1.1M||3/97|7.21|0%
2026-03-12|07:18:05|S|15.5|CALL|3/13/2026|Hot Contract|Ask|0|865|3.52|107K|9%|17/83|0.35|0%
2026-03-12|07:20:13|CRM|207.5|CALL|3/13/2026|Hot Contract|Ask|1|857|2.94|162K|3%|2/98|0.64|1%
2026-03-12|07:24:42|CRM|207.5|CALL|3/13/2026|Interval (5 min)|Ask|0|857|3.95|255K|3%|2/96|0.75|0%
2026-03-12|07:29:38|KMT|40.0|CALL|3/20/2026|Hot Contract|Ask|0|1595|2.05|499K|3%|26/73|1.53|0%
2026-03-12|07:30:40|NVDA|170.0|PUT|3/18/2026|Interval (5 min)|Ask|0|2019|2.44|536K|7%|0/100|1.09|0%
2026-03-12|07:30:41|NVDA|170.0|PUT|3/18/2026|Hot Contract|Ask|1|2019|2.80|608K|7%|4/94|1.08|1%
2026-03-12|07:30:56|LYB|85.0|CALL|6/18/2026|Interval (5 min)|Ask|0|1400|1.46|614K|19%|0/100|3.00|0%
2026-03-12|07:30:57|LYB|85.0|CALL|6/18/2026|Hot Contract|Ask|0|1400|1.94|806K|19%|4/96|2.97|0%
2026-03-12|07:31:54|KMT|40.0|CALL|3/20/2026|Hot Contract|Ask|0|1595|2.12|515K|3%|28/70|1.53|0%
2026-03-12|07:32:04|AAPL|262.5|CALL|3/16/2026|Hot Contract|Ask|2|735|3.41|179K|3%|22/75|0.72|2%
2026-03-12|07:40:29|LYB|85.0|CALL|6/18/2026|Hot Contract|Ask|0|1400|2.02|841K|19%|6/94|2.98|0%
2026-03-12|07:49:01|DVN|50.0|CALL|4/17/2026|Hot Contract|Ask|0|1885|1.50|270K|9%|16/80|0.96|0%
2026-03-12|07:49:49|PBR|19.5|CALL|4/2/2026|Hot Contract|Ask|18|1240|2.04|143K|4%|4/96|0.56|18%
2026-03-12|08:02:56|PG|160.0|CALL|4/17/2026|Interval (5 min)|Ask|0|5997|1.30|1.56M|5%|30/70|2.00|0%
2026-03-12|08:07:44|SCHW|85.0|PUT|4/17/2026|Interval (5 min)|Ask|0|927|1.32|201K|7%|20/80|1.64|0%
2026-03-12|08:07:44|NVDA|180.0|PUT|3/16/2026|Hot Contract|Ask|6|3424|1.65|1.19M|1%|22/73|2.10|6%
2026-03-12|08:09:48|SNDK|622.5|CALL|3/13/2026|Hot Contract|Ask|1|224|2.00|687K|0%|6/94|15.32|1%
2026-03-12|08:09:57|DVN|55.0|CALL|5/15/2026|Interval (5 min)|Ask|0|627|3.75|200K|19%|0/100|0.85|0%
2026-03-12|08:09:58|DVN|55.0|CALL|5/15/2026|Hot Contract|Ask|0|627|4.04|213K|19%|0/100|0.84|0%
2026-03-12|08:21:19|XPEV|19.5|CALL|3/20/2026|Interval (5 min)|Ask|0|359|3.05|219K||0/100|2.00|0%
2026-03-12|08:22:47|WFC|82.5|CALL|5/15/2026|Interval (5 min)|Ask|0|1829|1.27|444K|10%|2/98|1.91|0%
2026-03-12|08:22:51|WFC|82.5|CALL|5/15/2026|Hot Contract|Ask|0|1829|2.12|739K|10%|1/99|1.91|0%
2026-03-12|08:22:51|WFC|82.5|CALL|5/15/2026|Hot Contract|Ask|0|1829|2.12|739K|10%|1/99|1.91|0%
2026-03-12|08:28:29|TSLA|407.5|CALL|3/18/2026|Hot Contract|Ask|2|822|2.00|935K|3%|16/81|5.68|2%
2026-03-12|08:31:26|ONDS|10.0|CALL|5/1/2026|Interval (5 min)|Ask|0|||203K|0%|5/91|1.76|0%
2026-03-12|08:31:56|BE|162.5|CALL|3/13/2026|Hot Contract|Ask|0|626|2.20|501K|1%|11/88|3.63|0%
2026-03-12|08:33:31|ONDS|10.0|CALL|5/1/2026|Hot Contract|Ask|0|||444K||16/82|1.78|0%
2026-03-12|08:39:42|COIN|180.0|PUT|4/2/2026|Interval (5 min)|Ask|0|138|8.53|770K|9%|10/90|6.54|0%
2026-03-12|08:39:46|DAL|60.0|CALL|5/15/2026|Interval (5 min)|Ask|0|802|1.30|468K|3%|0/100|4.50|0%
2026-03-12|08:40:16|MOS|37.5|CALL|4/17/2026|Interval (5 min)|Ask|0|515|17.67|956K|18%|0/100|1.05|0%
2026-03-12|08:40:18|MOS|37.5|CALL|4/17/2026|Hot Contract|Ask|1|515|18.60|997K|18%|2/98|1.04|1%
2026-03-12|08:40:18|MOS|37.5|CALL|4/17/2026|Hot Contract|Ask|1|515|18.60|997K|18%|2/98|1.04|1%
2026-03-12|08:40:50|HOOD|80.0|CALL|10/16/2026|Hot Contract|Ask|0|256|3.91|1.51M|5%|0/100|15.07|0%
2026-03-12|08:41:22|RIG|7.0|CALL|4/17/2026|Hot Contract|Ask|0|2886|1.77|111K|11%|0/99|0.22|0%
2026-03-12|08:45:07|CCL|25.0|CALL|3/13/2026|Hot Contract|Ask|0|2418|2.64|152K|2%|3/96|0.24|0%
2026-03-12|08:47:21|BE|182.5|CALL|4/10/2026|Hot Contract|Ask|0|5|164.00|1.08M|11%|0/100|13.20|0%
2026-03-12|08:52:21|ONDS|10.5|PUT|3/20/2026|Interval (5 min)|Ask|0|1175|1.94|212K||0/100|0.93|0%
2026-03-12|08:52:36|ONDS|10.5|PUT|3/20/2026|Hot Contract|Ask|0|1175|5.16|564K||2/97|0.93|0%
2026-03-12|08:55:48|M|18.0|CALL|3/20/2026|Interval (5 min)|Ask|0|618|4.85|201K|5%|0/100|0.67|0%
2026-03-12|08:56:19|M|18.0|CALL|3/20/2026|Hot Contract|Ask|1|618|4.91|203K|5%|0/100|0.67|1%
2026-03-12|08:56:37|HIMS|28.0|CALL|3/13/2026|Hot Contract|Ask|2|5544|2.30|276K|11%|23/71|0.22|2%
2026-03-12|09:05:10|MSTR|137.0|PUT|3/13/2026|Hot Contract|Ask|2|3939|1.50|2.18M|0%|24/75|3.69|2%
2026-03-12|09:07:23|CVNA|470.0|CALL|5/15/2026|Interval (5 min)|Ask|0|1084|1.31|566K|56%|0/100|3.98|0%
2026-03-12|09:08:11|DAL|60.0|CALL|5/15/2026|Hot Contract|Ask|1|802|2.00|723K|3%|1/99|4.50|1%
2026-03-12|09:09:18|FLY|30.0|CALL|4/17/2026|Hot Contract|Ask|3|111|28.28|562K|26%|1/99|1.79|3%
2026-03-12|09:13:05|LULU|165.0|CALL|4/10/2026|Hot Contract|Ask|0|76|7.76|570K|3%|0/100|9.65|0%
2026-03-12|09:18:11|XPEV|20.0|CALL|4/10/2026|Interval (5 min)|Ask|0|27|74.07|336K||0/100|1.68|0%
2026-03-12|09:29:45|GM|70.0|PUT|4/17/2026|Interval (5 min)|Ask|0|433|2.47|209K|5%|0/100|1.95|0%
2026-03-12|09:33:25|NVDA|182.5|PUT|3/16/2026|Hot Contract|Ask|7|1936|5.06|2.34M|1%|23/72|2.39|7%
2026-03-12|09:34:08|ASPI|7.0|CALL|4/17/2026|Hot Contract|Ask|2|2523|1.53|244K|16%|20/73|0.63|2%
2026-03-12|09:34:24|MO|68.0|CALL|3/13/2026|Hot Contract|Ask|0|751|23.63|245K|1%|22/76|0.14|0%
2026-03-12|09:40:46|GH|80.0|PUT|4/17/2026|Interval (5 min)|Ask|0|95|17.75|773K|5%|4/96|4.59|0%
2026-03-12|09:40:49|GH|80.0|PUT|4/17/2026|Hot Contract|Ask|0|95|29.82|1.3M|5%|2/98|4.59|0%
2026-03-12|10:15:29|ASTS|100.0|CALL|4/2/2026|Hot Contract|Ask|3|556|2.83|682K|12%|12/86|4.33|3%
2026-03-12|10:23:40|ONDS|15.0|CALL|4/17/2026|Interval (5 min)|Ask|0|2767|1.72|250K|40%|0/99|0.53|0%
2026-03-12|10:23:40|ONDS|15.0|CALL|4/17/2026|Hot Contract|Ask|1|2767|2.49|347K|40%|12/87|0.50|1%
2026-03-12|10:26:58|ONDS|15.0|CALL|4/17/2026|Hot Contract|Ask|1|2767|4.34|627K|39%|7/92|0.52|1%
2026-03-12|10:29:42|AVAV|340.0|CALL|1/15/2027|Hot Contract|Ask|1|44|4.27|578K|56%|0/86|30.72|1%
2026-03-12|10:39:09|OXY|62.5|CALL|4/17/2026|Interval (5 min)|Ask|0|1091|5.29|1.02M|6%|0/100|1.76|0%
2026-03-12|10:39:11|OXY|62.5|CALL|4/17/2026|Hot Contract|Ask|1|1091|6.29|1.19M|6%|7/92|1.73|1%
2026-03-12|10:39:11|OXY|62.5|CALL|4/17/2026|Hot Contract|Ask|1|1091|6.29|1.19M|6%|7/92|1.73|1%
2026-03-12|10:52:26|RIOT|12.5|PUT|3/20/2026|Hot Contract|Ask|1|2263|2.27|108K|15%|0/100|0.21|1%
2026-03-12|10:56:32|RH|155.0|CALL|4/17/2026|Hot Contract|Ask|0|19|45.63|676K|16%|2/98|7.79|0%
2026-03-12|11:04:13|IREN|50.0|CALL|4/2/2026|Interval (5 min)|Ask|0|870|1.77|200K|21%|0/99|1.30|0%
2026-03-12|11:10:44|DHR|210.0|CALL|5/15/2026|Hot Contract|Ask|0|80|29.88|780K|11%|13/87|3.26|0%
2026-03-12|11:12:02|SHEL|115.0|CALL|7/17/2026|Hot Contract|Ask|0|242|10.48|200K|30%|0/95|0.79|0%
2026-03-12|11:12:37|SHEL|115.0|CALL|7/17/2026|Interval (5 min)|Ask|0|242|12.20|236K|30%|0/100|0.80|0%
2026-03-12|11:14:00|HAL|38.0|CALL|5/15/2026|Hot Contract|Ask|0|566|8.90|791K|8%|0/100|1.57|0%
2026-03-12|11:15:47|TSM|340.0|CALL|3/13/2026|Hot Contract|Ask|2|529|7.34|1.58M|0%|28/70|4.07|2%
2026-03-12|11:15:48|TSM|340.0|CALL|3/13/2026|Hot Contract|Ask|2|529|7.34|1.58M|0%|28/70|4.07|2%
2026-03-12|11:23:20|LRCX|220.0|CALL|4/10/2026|Hot Contract|Ask|0|95|6.68|770K|4%|8/90|12.13|0%
2026-03-12|11:26:01|F|11.0|PUT|4/10/2026|Interval (5 min)|Ask|0|798|17.08|204K|9%|0/100|0.15|0%
2026-03-12|11:26:01|F|11.0|PUT|4/10/2026|Hot Contract|Ask|0|798|18.08|216K|9%|0/100|0.15|0%
2026-03-12|11:27:15|PG|160.0|CALL|4/17/2026|Hot Contract|Ask|5|5997|1.82|2.06M|6%|28/71|1.88|5%
2026-03-12|11:27:28|HIMS|28.0|CALL|4/10/2026|Interval (5 min)|Ask|0|202|7.38|239K|14%|0/100|1.60|0%
2026-03-12|11:27:30|HIMS|28.0|CALL|4/10/2026|Hot Contract|Ask|0|202|18.64|608K|14%|2/98|1.61|0%
2026-03-12|11:27:31|HIMS|28.0|CALL|4/10/2026|Hot Contract|Ask|0|202|18.64|608K|14%|2/98|1.61|0%
2026-03-12|11:39:50|WDC|300.0|CALL|4/10/2026|Hot Contract|Ask|0|81|8.51|662K|14%|0/100|9.61|0%
2026-03-12|11:39:57|WDC|300.0|CALL|4/10/2026|Interval (5 min)|Ask|0|81|13.32|1.03M|15%|0/100|9.58|0%
2026-03-12|11:43:24|APA|42.5|CALL|6/18/2026|Interval (5 min)|Ask|0|255|6.46|206K|25%|0/100|1.25|0%
2026-03-12|11:43:25|APA|42.5|CALL|6/18/2026|Hot Contract|Ask|0|255|14.34|457K|25%|0/100|1.25|0%
2026-03-12|11:46:11|GM|77.5|CALL|4/17/2026|Interval (5 min)|Ask|0|619|1.71|201K|6%|0/100|1.90|0%
2026-03-12|11:46:12|GM|72.5|PUT|4/17/2026|Interval (5 min)|Ask|0|447|2.47|342K|1%|0/100|3.10|0%
2026-03-12|11:50:20|AG|25.0|PUT|3/20/2026|Interval (5 min)|Ask|0|1526|1.31|274K|0%|0/100|1.37|0%
2026-03-12|11:50:26|AG|25.0|PUT|3/20/2026|Hot Contract|Ask|1|1526|1.71|356K|0%|1/98|1.37|1%
2026-03-12|11:58:19|AAOI|140.0|CALL|6/18/2026|Hot Contract|Ask|2|55|4.00|503K|30%|3/95|22.86|2%
2026-03-12|12:01:58|ORCL|155.0|PUT|4/2/2026|Interval (5 min)|Ask|0|690|1.45|632K|3%|0/100|6.30|0%
2026-03-12|12:02:33|MSFT|395.0|PUT|3/18/2026|Interval (5 min)|Ask|0|729|1.38|293K|2%|0/100|2.92|0%
2026-03-12|12:05:20|AR|50.0|CALL|8/21/2026|Interval (5 min)|Ask|0|419|2.51|253K|23%|0/100|2.40|0%
2026-03-12|12:05:21|AR|50.0|CALL|8/21/2026|Hot Contract|Ask|0|419|5.47|550K|23%|0/100|2.40|0%
2026-03-12|12:10:50|INTC|46.5|PUT|3/20/2026|Interval (5 min)|Ask|0|506|2.08|258K||7/93|2.45|0%
2026-03-12|12:17:54|APA|42.5|CALL|6/18/2026|Hot Contract|Ask|0|255|16.00|509K|26%|7/93|1.25|0%
2026-03-12|12:19:27|AMD|160.0|PUT|3/20/2026|Hot Contract|Ask|1|9000|1.50|679K|19%|26/73|0.50|1%
2026-03-12|12:22:19|BRKB|440.0|PUT|5/15/2026|Interval (5 min)|Ask|0|332|3.09|359K|11%|15/85|3.50|0%
2026-03-12|12:32:33|WDC|305.0|CALL|3/20/2026|Interval (5 min)|Ask|0|58|26.90|209K|17%|0/100|1.34|0%
2026-03-12|12:34:19|WDC|305.0|CALL|3/20/2026|Hot Contract|Ask|0|58|45.29|343K|17%|0/100|1.31|0%
2026-03-12|12:39:18|ADM|90.0|CALL|12/18/2026|Hot Contract|Ask|0|11|146.45|502K|24%|5/95|3.12|0%
2026-03-12|12:43:26|CCL|24.0|CALL|3/20/2026|Interval (5 min)|Ask|0|147|11.71|208K|0%|0/100|1.21|0%
2026-03-12|12:43:27|CCL|24.0|CALL|3/20/2026|Hot Contract|Ask|16|147|30.70|566K|0%|20/77|1.25|16%
2026-03-12|12:46:11|RIVN|14.5|PUT|3/20/2026|Hot Contract|Ask|1|1826|2.86|102K|5%|8/84|0.20|1%
2026-03-12|12:55:52|SOC|25.0|CALL|7/17/2026|Hot Contract|Ask|0|||694K|46%|1/99|2.10|0%
2026-03-12|12:56:05|BRKB|440.0|PUT|5/15/2026|Hot Contract|Ask|0|332|8.19|991K|10%|22/78|3.64|0%
2026-03-12|12:56:15|BBWI|20.0|CALL|4/17/2026|Hot Contract|Ask|0|13|192.62|243K|6%|17/80|0.97|0%
2026-03-12|12:57:36|F|12.0|PUT|3/13/2026|Hot Contract|Ask|0|8721|1.63|125K|0%|11/88|0.09|0%
2026-03-12|12:59:52|NTSK|10.0|CALL|3/20/2026|Hot Contract|Ask|2|411|6.30|100K|4%|19/73|0.39|2%
2026-03-12|12:59:52|NTSK|10.0|CALL|3/20/2026|Hot Contract|Ask|2|411|6.30|100K|4%|19/73|0.39|2%
2026-03-13|06:30:34|TERN|50.0|CALL|4/17/2026|Interval (5 min)|Ask|0|241|4.21|416K|10%|27/71|4.10|0%
2026-03-13|06:30:53|INTU|370.0|PUT|4/10/2026|Interval (5 min)|Ask|0|13|93.85|610K|14%|0/100|5.00|0%
2026-03-13|06:32:24|COIN|227.5|CALL|3/20/2026|Interval (5 min)|Ask|0|9|111.33|208K|11%|15/85|2.07|0%
2026-03-13|06:36:16|HIMX|12.0|CALL|4/17/2026|Interval (5 min)|Ask|0|676|3.02|201K|7%|20/80|0.98|0%
2026-03-13|06:36:16|HIMX|12.0|CALL|4/17/2026|Hot Contract|Ask|0|676|5.32|342K|7%|20/78|0.95|0%
2026-03-13|06:36:30|NUAI|5.5|CALL|4/17/2026|Interval (5 min)|Ask|0|589|3.42|201K|2%|3/97|1.00|0%
2026-03-13|06:46:31|NCLH|22.0|CALL|3/20/2026|Hot Contract|Ask|1|3096|2.44|163K|11%|1/89|0.22|1%
2026-03-13|06:54:15|HOOD|75.0|CALL|3/13/2026|Interval (5 min)|Ask|0|569|7.78|490K||7/93|1.11|0%
2026-03-13|06:54:15|HOOD|75.0|CALL|3/13/2026|Hot Contract|Ask|1|569|9.17|601K||11/85|1.15|1%
2026-03-13|06:54:15|HOOD|75.0|CALL|3/13/2026|Hot Contract|Ask|1|569|9.17|601K||11/85|1.15|1%
2026-03-13|06:56:43|NFLX|89.0|PUT|4/10/2026|Interval (5 min)|Ask|0|251|6.86|215K|7%|0/100|1.25|0%
2026-03-13|06:57:20|APLD|28.0|PUT|3/20/2026|Interval (5 min)|Ask|0|1578|1.59|326K|4%|0/100|1.30|0%
2026-03-13|06:57:22|APLD|28.0|PUT|3/20/2026|Hot Contract|Ask|0|1578|1.73|356K|3%|1/99|1.30|0%
2026-03-13|06:57:26|MU|425.0|PUT|3/20/2026|Interval (5 min)|Ask|0|282|18.94|11.81M|0%|34/66|22.11|0%
2026-03-13|06:57:27|MU|425.0|PUT|3/20/2026|Hot Contract|Ask|0|282|27.57|17.18M|0%|24/76|22.09|0%
2026-03-13|06:57:36|IREN|40.0|PUT|4/2/2026|Interval (5 min)|Ask|0|313|3.92|301K|9%|0/100|2.45|0%
2026-03-13|07:00:47|AMZN|210.0|CALL|3/16/2026|Hot Contract|Ask|2|908|5.15|928K|0%|23/72|1.99|2%
2026-03-13|07:00:47|AMZN|210.0|CALL|3/16/2026|Hot Contract|Ask|2|908|5.15|928K|0%|23/72|1.99|2%
2026-03-13|07:06:02|PLTR|165.0|CALL|4/10/2026|Interval (5 min)|Ask|0|1103|1.27|525K|8%|0/100|3.75|0%
2026-03-13|07:06:58|NUAI|5.5|CALL|4/17/2026|Hot Contract|Ask|0|589|4.38|257K|4%|17/80|0.99|0%
2026-03-13|07:09:37|CCJ|110.0|PUT|4/17/2026|Interval (5 min)|Ask|0|702|1.43|691K|3%|5/95|6.90|0%
2026-03-13|07:18:47|MSFT|390.0|PUT|3/18/2026|Interval (5 min)|Ask|0|544|2.01|201K|3%|0/100|1.84|0%
2026-03-13|07:20:27|HOOD|67.0|PUT|3/20/2026|Hot Contract|Ask|3|771|3.67|191K|11%|2/98|0.68|3%
2026-03-13|07:28:11|TSM|345.0|CALL|3/13/2026|Hot Contract|Ask|4|1086|3.44|270K|1%|21/76|0.72|4%
2026-03-13|07:30:19|RGTI|16.0|PUT|3/27/2026|Interval (5 min)|Ask|0|258|12.59|260K|5%|0/100|0.80|0%
2026-03-13|07:30:20|RGTI|16.0|PUT|3/27/2026|Hot Contract|Ask|0|258|21.38|441K|5%|0/100|0.80|0%
2026-03-13|07:31:02|QBTS|17.5|PUT|3/20/2026|Hot Contract|Ask|0|1144|2.26|157K|4%|0/99|0.61|0%
2026-03-13|07:32:11|RIOT|12.5|PUT|4/2/2026|Hot Contract|Ask|0|129|21.72|104K|18%|1/99|0.37|0%
2026-03-13|07:38:24|CRWV|96.0|CALL|4/10/2026|Interval (5 min)|Ask|0|219|4.58|386K|14%|0/100|3.85|0%
2026-03-13|07:39:55|JPM|285.0|PUT|3/13/2026|Hot Contract|Ask|1|1134|2.81|247K|1%|15/85|0.78|1%
2026-03-13|07:40:01|NFLX|92.0|PUT|4/2/2026|Interval (5 min)|Ask|0|2407|1.26|502K|3%|0/100|1.65|0%
2026-03-13|07:40:02|NFLX|92.0|PUT|4/2/2026|Hot Contract|Ask|0|2407|1.69|670K|3%|9/91|1.65|0%
2026-03-13|07:42:36|MARA|11.0|CALL|3/27/2026|Hot Contract|Ask|2|2016|1.97|100K|12%|5/91|0.25|2%
2026-03-13|07:42:51|NBIS|115.0|PUT|3/13/2026|Hot Contract|Ask|0|89|28.10|402K|1%|27/71|1.61|0%
2026-03-13|07:51:18|C|95.0|PUT|4/17/2026|Interval (5 min)|Ask|0|2443|1.28|568K|11%|0/100|1.82|0%
2026-03-13|07:51:20|C|95.0|PUT|4/17/2026|Hot Contract|Ask|0|2443|1.57|700K|11%|3/97|1.82|0%
2026-03-13|07:57:30|C|106.0|PUT|3/13/2026|Hot Contract|Ask|5|1013|4.10|155K|1%|18/81|0.37|5%
2026-03-13|07:57:30|ASML|1210.0|PUT|3/20/2026|Hot Contract|Ask|0|1118|2.26|1.46M|11%|13/72|5.77|0%
2026-03-13|08:01:09|PAAS|57.0|CALL|4/10/2026|Interval (5 min)|Ask|0|24|44.83|473K|0%|0/100|4.40|0%
2026-03-13|08:01:10|PAAS|57.0|CALL|4/10/2026|Hot Contract|Ask|0|24|64.71|683K|0%|0/100|4.40|0%
2026-03-13|08:02:57|MS|148.0|PUT|3/20/2026|Interval (5 min)|Ask|0|90|16.48|202K|5%|0/100|1.36|0%
2026-03-13|08:03:32|ADBE|270.0|CALL|3/20/2026|Hot Contract|Ask|6|1580|1.59|419K|7%|18/81|1.67|6%
2026-03-13|08:05:22|HL|18.5|PUT|3/20/2026|Hot Contract|Ask|0|86|52.44|194K|6%|0/100|0.43|0%
2026-03-13|08:06:53|BKNG|4500.0|CALL|4/17/2026|Hot Contract|Ask|0|35|2.86|1.16M|5%|0/100|116.00|0%
2026-03-13|08:09:24|BMNR|22.0|PUT|3/13/2026|Hot Contract|Ask|1|864|7.28|185K|0%|9/78|0.29|1%
2026-03-13|08:23:03|PLTR|149.0|CALL|3/20/2026|Interval (5 min)|Ask|0|737|1.41|560K||19/81|5.40|0%
2026-03-13|08:29:40|AFRM|48.0|PUT|3/20/2026|Interval (5 min)|Ask|0|608|2.02|315K||0/100|2.56|0%
2026-03-13|08:29:41|AFRM|46.0|PUT|3/20/2026|Interval (5 min)|Ask|0|1329|1.37|294K|2%|0/100|1.61|0%
2026-03-13|08:36:18|S|14.5|CALL|3/27/2026|Hot Contract|Ask|0|665|3.83|111K|4%|8/73|0.44|0%
2026-03-13|08:42:42|ORCL|145.0|PUT|4/2/2026|Interval (5 min)|Ask|0|725|1.46|470K|6%|0/100|4.45|0%
2026-03-13|08:47:21|CCL|23.5|PUT|3/27/2026|Interval (5 min)|Ask|0|26|70.31|201K|4%|0/100|1.10|0%
2026-03-13|08:47:22|CCL|23.5|PUT|3/27/2026|Hot Contract|Ask|0|26|140.73|402K|3%|0/100|1.10|0%
2026-03-13|08:50:57|HNRG|21.0|CALL|4/17/2026|Hot Contract|Ask|0|20|125.60|116K|28%|2/97|0.46|0%
