Date|Time|Description
2026-03-12|04:47:16|WRIGHT REITERATES IRAN OPERATIONS TO TAKE WEEKS  NOT MONTHS
2026-03-12|04:59:17|U.S. ENERGY SECRETARY WRIGHT: SHORT-TERM DISRUPTION IS NEEDED FOR LONG-TERM ENERGY SECURITY
2026-03-12|05:00:16|WRIGHT: UNLIKELY OIL WILL GET TO $200 A BARREL
2026-03-12|05:08:16|FIRST MESSAGE FROM IRAN'S NEW SUPREME LEADER MOJTABA KHAMENEI WITHIN MINUTES
2026-03-12|05:31:16|US JOBLESS CLAIMS -1K TO 213K IN MAR-7 WK; SURVEY 215K  US FEB-28 WEEK CONTINUING CLAIMS -21K TO 1 850 000  US FEB-28 WEEK JOBLESS CLAIMS REVISED TO 214K
2026-03-12|05:31:17|*US JAN. BUILDING PERMITS AT 1.376M; EST. 1.410M   *US JAN. BUILDING PERMITS FALL 5.4% M/M; PREV. 4.3%
2026-03-12|05:32:16|*US JAN. HOUSING STARTS AT 1.487M; EST. 1.348M   *US JAN. HOUSING STARTS RISE 7.2% M/M; PREV. 6.2%
2026-03-12|05:34:16|JAPAN  US TO EXPAND CLASSIFIED INFO SHARING: KYODO
2026-03-12|05:35:16|US JAN. EXPORTS OF AUTOS AND PARTS AT LOWEST SINCE 2021
2026-03-12|05:39:17|**OIL SHOCK LIFTS U.S. INFLATION OUTLOOK — GOLDMAN**  Goldman Sachs raised its U.S. inflation forecast and cut its 2026 growth outlook  warning that higher oil prices linked to the Iran conflict are the main economic risk.  The bank expects Brent crude to average $98 in March–April  potentially $110 if flows through the Strait of Hormuz are disrupted for a month  before easing to $71 by Q4 2026.  **Goldman now sees headline Personal Consumption Expenditures price index at 2.9% and core PCE at 2.4% by end-2026  while GDP growth is cut to 2.2%.**  With inflation stickier  the bank expects the Federal Reserve to delay its first rate cut to September.
2026-03-12|05:40:17|**U.S. NAVY NOT READY TO ESCORT HORMUZ TANKERS — ENERGY SECRETARY**  Chris Wright says the United States Navy is not yet ready to escort tankers through the Strait of Hormuz  as military assets remain focused on degrading Iran’s offensive capabilities.  He said escorts could begin later this month.  Shipping through the strait has largely halted  helping push oil higher  with West Texas Intermediate crude near $93 and Brent crude around $98.
2026-03-12|05:43:16|**U.S. GAS HITS $3.60 AS HORMUZ CRISIS DRIVES OIL HIGHER**  U.S. gasoline prices have climbed to $3.60 per gallon  according to AAA  rising 35 cents in a week and 65 cents in a month — the biggest increases since the fallout from the Russian invasion of Ukraine.  Prices are up 22% over the past month and at their highest level since May 2024.
2026-03-12|05:47:16|AIR FRANCE-KLM TELLS AFP RAISING LONG-HAUL TICKET PRICES DUE TO OIL SHOCK
2026-03-12|05:48:17|**U.S. MAY START HORMUZ TANKER ESCORTS BY MONTH-END**  Chris Wright says the United States Navy could begin escorting tankers through the Strait of Hormuz by the end of the month  though forces are currently focused on degrading Iran’s military capabilities.  About 20% of global oil and gas normally passes through the strait  but shipping has largely stalled since the U.S.–Israel operation against Iran began on Feb. 28.  The White House also clarified that no U.S. tanker escorts have taken place yet  after Wright earlier suggested otherwise in a deleted post.
2026-03-12|05:49:17|IRAQ'S OIL MINISTER: WE HAVE DECIDED TO CONTINUE PRODUCING CRUDE OIL AT A LEVEL OF 1.4 MILLION BARRELS PER DAY - STATE NEWS AGENCY
2026-03-12|05:53:16|🚨 IRAN’S SECURITY CHIEF LARIJANI SAYS REGION COULD FACE BLACKOUT WITHIN 30 MINUTES IF IRAN’S POWER GRID DESTROYED - POST ON X
2026-03-12|05:55:17|IRAQ'S OIL MINISTER: THE TANKERS TARGETED ON WEDNESDAY  DID NOT BELONG TO IRAQ AND WERE CARRYING NAPHTHA
2026-03-12|05:57:17|IRAQ'S OIL MINISTER:  WE WILL SIGN AN AGREEMENT REGARDING OIL EXPORTS VIA THE CEYHAN PIPELINE
2026-03-12|05:58:17|**HORMUZ OIL SHOCK LIKELY SHORT-LIVED: BLACKROCK**  Jean Boivin of the BlackRock Investment Institute says the oil supply shock from the Iran conflict should be temporary  lasting weeks rather than months.  Tanker flows through the Strait of Hormuz are running at about 16% of normal levels  which Boivin called “a massive shock for now.”  However  he expects higher oil prices and market adjustments to prevent a prolonged disruption.
2026-03-12|06:07:17|**NO SIGNS OF IRAN REGIME COLLAPSE — U.S. INTEL**  U.S. intelligence sees no immediate risk of regime collapse in Iran  nearly two weeks into the U.S.–Israel war  according to sources familiar with the assessments.  While strikes have killed senior officials and weakened Iran’s missile capabilities  analysts say the government’s hold on power remains intact.  Officials in the Trump administration say the war’s main objective is to degrade Iran’s missile  nuclear and naval programs  not force regime change — though Donald Trump has also urged Iranians to overthrow their government and demanded “unconditional surrender.”
2026-03-12|06:13:18|IRAN SAYS IT BEGAN NEW WAVE OF MISSILE LAUNCHES ON ISRAEL: TV
2026-03-12|06:18:17|🚨TRUMP: WHEN OIL PRICES GO UP  WE MAKE A LOT OF MONEY
2026-03-12|06:18:18|🚨 TRUMP: FAR GREATER INTEREST AND IMPORTANCE TO ME IS STOPPING IRAN
2026-03-12|06:18:19|TRUMP: MORE IMPORTANT TO ME IRAN IS STOPPED THAN HIGH OIL PRICE
2026-03-12|06:19:17|🚨 IRAN STATE TV READS IRAN SUPREME LEADER MOJTABA KHAMENEI MESSAGE
2026-03-12|06:19:18|IRAN SUPREME LEADER MOJTABA KHAMENEI IN A STATEMENT READ ON TV  CALLS FOR UNITY AMONG PEOPLE AND CALLS FOR PARTICIPATION ON QUDS DAY
2026-03-12|06:20:17|IRAN SUPREME LEADER: WE WILL NOT GIVE UP ON AVENGING THE BLOOD OF YOUR MARTYRS  ESPECIALLY THE MARTYRS OF MINAB
2026-03-12|06:20:18|🚨 IRAN'S LEADER MOJTABA KHAMENEI SAYS CLOSURE OF STRAIT OF HORMUZ SHOULD BE CONTINUED AS A TOOL TO PRESSURE ENEMY
2026-03-12|06:21:17|🚨IRAN'S LEADER MOJTABA KHAMENEI: ALL US BASES SHOULD IMMEDIATELY BE CLOSED IN THE REGION AND THOSE BASES WILL BE ATTACKED
2026-03-12|06:22:18|KHAMENEI: STRAIT OF HORMUZ SHOULD STAY CLOSED
2026-03-12|06:29:17|🚨 IRAN’S KHAMENEI SAYS IRAN WILL SEEK COMPENSATION FROM ENEMIES OR DESTROY THEIR ASSETS ACCORDINGLY
2026-03-12|06:30:17|**HALF OF GLOBAL LNG TANKERS STRANDED IN THE GULF**  About 20 LNG carriers — nearly half the global charter fleet — are stuck in the Persian Gulf  as conflict restricts passage through the Strait of Hormuz  according to ship brokers.  Around 20% of global LNG exports come from Gulf producers  including facilities run by QatarEnergy  some of which have halted output after attacks.  Daily LNG freight rates have jumped above $200 000 from under $98 000  while traders expect further price gains after this week’s 40% surge in Asia and Europe.
2026-03-12|06:33:17|U.S. STOCKS EXTEND FALL  NASDAQ DOWN 1.00 PCT
2026-03-12|06:33:18|🚨🚨 KHAMENEI: STUDIES HAVE BEEN MADE OF OPENING OTHER FRONTS
2026-03-12|06:33:19|🚨 KHAMENEI: OTHER FRONTS WILL BE ACTIVATED IF WAR PERSISTS
2026-03-12|06:47:17|S&P 500  NASDAQ 100 EXTEND DROP TO SESSION LOWS; BOTH DOWN 1%
2026-03-12|06:52:17|TWO DRONES TARGET AN IRAQI ARMY HEADQUARTERS EAST OF MOSUL - SECURITY SOURCES
2026-03-12|06:54:17|**RECESSION RISK RISES AS OIL SURGES**  Kalshi traders now see a 31% chance of a U.S. recession in 2026  up ~11 points amid oil volatility.  Goldman Sachs flags oil as the top risk from the Iran conflict: each sustained 10% price rise adds ~0.2pp to inflation and cuts GDP growth 0.1pp.  Goldman’s forecast: Brent ~$98 in March–April  PCE inflation 2.9% by Dec 2026  GDP growth 2.2%  unemployment peak 4.6%  12-month recession risk 25%.  The Federal Reserve may delay rate cuts to September and December as inflation stays elevated. https://kalshi.com/markets/kxrecssnber/recession/kxrecssnber-26?utm_source=walterbloomberg
2026-03-12|06:54:18|↧
2026-03-12|06:56:18|IRAN SUPREME LEADER SAYS VENGEANCE IS PRIORITY 'UNTIL FULLY ACHIEVED'
2026-03-12|06:56:19|UK GOVERNMENT:  TAKEN THE PRECAUTIONARY MEASURE TO TEMPORARILY WITHDRAW SOME OF ITS STAFF FROM IRAQ
2026-03-12|06:59:18|**CITI RAISES OIL FORECASTS AMID IRAN CONFLICT**  Citi Research lifts Brent forecasts to $75 (Q1)  $78 (Q2)  $68 (Q3)  up from $73  $70  and $62. Near-term prices could range $80–$100 per barrel.  Analyst Eric Lee says de-escalation is expected once U.S./Israel objectives are met  but attacks on regional energy infrastructure could still trigger 1970s-style oil shocks.
2026-03-12|07:07:18|WRIGHT: RELEASE OF RESERVE OIL IS IN PART ABOUT ENSURING NEAR-TERM SUPPLY OF OIL IN ASIA
2026-03-12|07:09:17|🚨 WRIGHT: TRUMP IS CONCERNED ABOUT RISING ENERGY PRICES DURING THIS SHORT-TERM PERIOD
2026-03-12|07:10:17|WRIGHT: U.S. HAS 415 MILLION BARRELS OF OIL IN STORAGE RIGHT NOW
2026-03-12|07:11:18|WRIGHT: U.S. PLANS TO HAVE MORE BARRELS OF OIL IN STRATEGIC RESERVE A YEAR FROM NOW DESPITE RELEASE
2026-03-12|07:12:17|WRIGHT: TAKE FULL OWNERSHIP OF ERRONEOUS X POST  WRIGHT: I WILL PERSONALLY APPROVE FUTURE POSTS SO IT DOES NOT HAPPEN AGAIN
2026-03-12|07:15:17|🚨 COMMANDER OF IRAN'S IRGC NAVY ON X: IN RESPONSE TO THE SUPREME LEADER 'WE WILL DELIVER THE MOST SEVERE BLOWS TO THE AGGRESSOR ENEMY BY MAINTAINING THE STRATEGY OF KEEPING THE STRAIT OF HORMUZ CLOSED'
2026-03-12|07:15:18|*CHINA  CUBA AGREE TO BOOST BILATERAL TIES: CCTV
2026-03-12|07:19:17|$TSLA $LCID - LUCID EXEC SAYS ROBOTAXI “RAPID SCALING” EXPECTED IN NEXT 2-5 YEARS
2026-03-12|07:22:18|$AMZN - -ITALIAN PROSECUTORS REQUEST TRIAL FOR AMAZON AND 4 EXECS OVER ALLEGED TAX EVASION - SOURCES  FIRST TIME A BIG TECH COMPANY FACES A TRIAL REQUEST AFTER PREVIOUSLY SETTLING A TAX CASE WITH ITALY'S REVENUE AGENCY
2026-03-12|07:32:17|**ISRAEL CONSIDERS MAJOR GROUND OPERATION IN LEBANON**  Israel signals a potential large-scale ground offensive against Hezbollah after the group launched 200+ rockets and drones in recent attacks.  Defense Minister Israel Katz says the military will seize territory directly  sending additional brigades north.  Strikes across southern Lebanon  especially Beirut’s Dahieh district  have killed ~700  while hundreds of thousands flee  as the conflict escalates with no clear resolution in sight.
2026-03-12|07:35:18|🚨 *USS GERALD R. FORD EXPERIENCED A FIRE  NOT COMBAT-RELATED
2026-03-12|07:36:18|US NAVAL FORCES CENTRAL COMMAND: ON MARCH 12  USS GERALD FORD EXPERIENCED A FIRE THAT ORIGINATED IN SHIP’S MAIN LAUNDRY SPACES
2026-03-12|07:45:17|**US WAR WITH IRAN COSTS $11.3B IN FIRST WEEK**  United States officials say the first six days of the conflict with Iran cost $11.3 billion  nearly $1.9 billion per day  not including ongoing ship operations and personnel costs.  The campaign has deployed two aircraft carriers  struck 5 000+ targets  and fired hundreds of interceptors against drones and missiles  with seven U.S. servicemembers killed.  Defense officials expect up to $50 billion more may be requested to replenish munitions  as lawmakers push for full accounting of the war’s financial and human toll.
2026-03-12|07:47:17|🚨 TRUMP ADMINISTRATION SET TO SUSPEND JONES ACT TO TAME OIL PRICE
2026-03-12|07:53:17|🚨 NORWAY MARITIME AUTHORITY: UNTIL FURTHER NOTICE  NORWEGIAN-FLAGGED SHIPS WILL NOT BE PERMITTED TO ENTER THE STRAIT OF HORMUZ
2026-03-12|07:54:17|http://x.com/i/article/2032106711943684096
2026-03-12|07:54:18|↧
2026-03-12|08:02:17|TRUMP: IRAN NATIONAL SOCCER TEAM IS WELCOME TO WORLD CUP  TRUMP: I REALLY DON'T BELIEVE IT IS APPROPRIATE THAT THEY BE THERE
2026-03-12|08:04:17|**IEA OIL RELEASE LIMITED BY TIMING  MIX**  The International Energy Agency plans a 400 million-barrel emergency release to offset Strait of Hormuz disruptions  enough for roughly 32–45 days of supply if delivered quickly.  Analyst Homayoun Falakshahi warns impact depends on timing and logistics  and stocks include both crude and refined products  not all immediately refinery-ready.
2026-03-12|08:05:17|🚨 *TRADERS NO LONGER FULLY PRICE IN ONE FED RATE CUT IN 2026
2026-03-12|08:09:17|UK'S HEALEY SAYS IRAN IS LIKELY MINING HORMUZ STRAIT   HEALEY: EVIDENCE MOUNTS THAT IRAN MAY'VE STARTED MINING HORMUZ
2026-03-12|08:09:18|🚨 U.S. CRUDE FUTURES  RISES 10% AFTER IRAN SAYS WILL KEEP STRAIT OF HORMUZ CLOSED
2026-03-12|08:10:17|**UK SAYS IRAN MAY BE MINING HORMUZ — DIFFERING FROM U.S. CLAIMS**  The John Healey said UK intelligence suggests Iran may have begun laying mines in the Strait of Hormuz  a key shipping route  raising maritime security concerns.  This contrasts with statements from the U.S. that it has no confirmed reports of mines being laid and has targeted suspected Iranian mine-laying vessels.
2026-03-12|08:11:17|SPOT GOLD FALLS NEARLY 1% TO $5 127.49/OZ
2026-03-12|08:12:18|**UK WARNS IRAN LIKELY LAYING MINES IN HORMUZ**  John Healey says Iran is likely deploying mines in the Strait of Hormuz  defying U.S. warnings.  He warns this raises risks for commercial and naval ships  and that mine clearance is nearly impossible during conflict. The safest way to reopen the route  Healey says  is de-escalation.
2026-03-12|08:15:18|**TRADERS DOUBT FED WILL CUT RATES IN 2026**  Bond markets are scaling back expectations for a 2026 Fed rate cut  now pricing in just 24 basis points  down from 30  less than a quarter-point.  Yields on 2-year Treasuries rose to ~3.70% amid Middle East tensions  rising energy prices  and heavy corporate and Treasury bond supply  weakening demand for new issues.
2026-03-12|08:22:17|- ISRAELI MILITARY SAYS IT HAS BEGUN A WAVE OF STRIKES IN BEIRUT
2026-03-12|08:26:17|WHITE HOUSE'S LEAVITT: US IS CONSIDERING WAIVING THE JONES ACT FOR A LIMITED PERIOD OF TIME
2026-03-12|08:27:17|WHITE HOUSE'S LEAVITT: THIS ACTION HAS NOT BEEN FINALIZED
2026-03-12|08:37:18|SAUDI ARAMCO IN TALKS TO BUY UKRAINIAN DRONES TO PROTECT OIL FIELDS
2026-03-12|08:38:17|ISRAELI AIR STRIKES HIT BUILDING IN CENTRAL BEIRUT  LESS THAN A KILOMETER FROM GOVERNMENT HEADQUARTERS  REUTERS FOOTAGE SHOWS
2026-03-12|08:41:17|*IRAN DEPUTY FM SAYS NOT LAYING MINES IN HORMUZ STRAIT: AFP
2026-03-12|08:43:17|*IRAN ALLOWED SOME SHIPS TO CROSS STRAIT  DEPUTY FM SAYS: AFP
2026-03-12|08:52:18|IRANIAN STATE MEDIA SAYS WIFE OF IRAN'S LATE SUPREME LEADER ALI KHAMENEI IS ALIVE  REPORTS OF HER DEATH WERE INCORRECT
2026-03-12|09:03:17|US Centcom: Hit approximately 6 000 targets in Iran  more than 60 ships  and more than 30 minelayers damaged or destroyed
2026-03-12|09:11:17|**U.S. HEATING OIL HITS $5+ — TIGHT OIL SUPPLY BLOWS PRICES UP**  U.S. residential heating oil prices have climbed above $5 a gallon — a level not seen since late 2022 — as the ongoing conflict involving Iran disrupts global crude and diesel flows through key routes like the Strait of Hormuz. This squeeze on supply has pushed energy markets higher and fed through into heating fuel costs.
2026-03-12|09:12:18|BESSENT TO TRAVEL TO FRANCE MARCH 15-16 TO MEET WITH CHINESE VICE PREMIER HE LIFENG
2026-03-12|09:23:17|**COOPERMAN: MARKETS TOO HIGH AMID GEOPOLITICAL RISKS**  Billionaire investor Leon Cooperman warns that stocks are overpriced and vulnerable to a correction  citing geopolitical tensions and weak U.S. leadership. He points to risks from Iran  rising volatility  and potential stagflation or recession  noting the S&P 500 trades at its highest earnings multiple since 2020.  “Good news is treated with a yawn; bad news can send stocks down 15–20% ” he said  emphasizing that markets aren’t pricing in global uncertainty properly.
2026-03-12|09:24:17|*IRAN'S TOP SECURITY OFFICIAL TO TRUMP: WE WILL NOT RELENT
2026-03-12|09:26:19|🚨 IRAN'S TOP SECURITY OFFICIAL LARIJANI IN RESPONSE TO TRUMP: 'WE WILL NOT RELENT UNTIL MAKING YOU SORRY FOR THIS GRAVE MISCALCULATION'
2026-03-12|09:34:17|**IRAN'S TOP SECURITY OFFICIAL**  Iran’s Ali Larijani told Donald Trump that a quick victory is impossible  warning Washington it will face consequences for starting the conflict. “Starting a war is easy  but it cannot be won with a few tweets. We will not relent ” he said on X.
2026-03-12|09:39:18|🚨 IRAN'S FOREIGN MINISTRY SPOKESPERSON SAYS MANY SHIPS CAN STILL PASS THROUGH STRAIT OF HORMUZ IF THEY COORDINATE WITH IRANIAN NAVY - MEHR
2026-03-12|09:45:18|**NEARLY HALF OF AMERICANS BLAME TRUMP FOR SURGING GAS PRICES**  A Morning Consult poll shows 48% of Americans hold President Trump responsible for rising gas prices  higher than any other factor. Gas has jumped over 20% in the past month  averaging $3.60 per gallon  driven by global tensions and the Iran conflict.  While the administration calls the spike “short-term ” public frustration is mounting as gas costs hit an 11-day rise streak. Only 16% blame oil companies  13% global markets  and 11% cite former President Biden.
2026-03-12|09:49:17|**SPR OIL RELEASE COULD TAKE WEEKS TO RELIEVE SHORTAGES**  Emergency oil from the U.S. Strategic Petroleum Reserve and other stockpiles could take weeks to reach markets  especially in Asia. Even after release  shipping delays mean oil may not arrive until mid-May  and the maximum daily flow covers less than 10% of the current supply disruption from the Strait of Hormuz.
2026-03-12|09:53:17|**DIESEL HITS $5+ IN 8 STATES  CALIFORNIA TOPS $6**  GasBuddy reports that 8 U.S. states now have average diesel prices above $5 per gallon  with California soaring to $6.16. Other affected states include WA  WI  OR  PA  FL  VT  and ME.
2026-03-12|10:04:18|IRAN SECURITY CHIEF SAYS WAR WON'T END SOON: WSJ
2026-03-12|10:15:18|ISRAELI MILITARY SAYS IT HAS STRUCK BASIJ ROADBLOCKS AND SOLDIERS ESTABLISHED RECENTLY IN TEHRAN
2026-03-12|10:33:18|**USO ETF NEARS 7-YEAR HIGH AS OIL SURGES**  The U.S. Oil Fund (USO) is set to hit its highest price since 2018  rising over 40% this month amid Middle East tensions and oil nearing $100 a barrel  closing Thursday at $116.60.
2026-03-12|10:56:18|**DIMON SOUNDS ALARM AS JPMORGAN CUTS PRIVATE CREDIT EXPOSURE**  Jamie Dimon  CEO of JPMorgan  has begun reducing the bank’s $27 billion in loans to private lenders  a move that started in September. The early pullback signals tightening credit conditions and reinforces Dimon’s warnings about risks building in credit markets.
2026-03-12|11:05:18|TESLA CONVERTS XAI INVESTMENT INTO SPACEX STAKE AHEAD OF IPO
2026-03-12|11:08:18|TESLA GRANTED LICENCE TO SUPPLY ELECTRICITY IN UK: FT
2026-03-12|11:14:19|US CBP DEVELOPING FOUR-PART SYSTEM FOR TARIFF REFUNDS - COURT FILING  US CBP SAYS THE FOUR PARTS ARE BETWEEN 40% TO 80% COMPLETE - COURT FILING
2026-03-12|11:31:18|U.S. CRUDE OIL FUTURES SETTLE AT $95.73/BBL  UP $8.48  9.72 PCT
